"conceptURI","code_xml","code_ted","op_code"
"http://publications.europa.eu/resource/authority/language/HUH","huh",,"HUH"
"http://publications.europa.eu/resource/authority/language/HUI","hui",,"HUI"
"http://publications.europa.eu/resource/authority/language/HUJ","huj",,"HUJ"
"http://publications.europa.eu/resource/authority/language/HUK","huk",,"HUK"
"http://publications.europa.eu/resource/authority/language/HUL","hul",,"HUL"
"http://publications.europa.eu/resource/authority/language/HUM","hum",,"HUM"
"http://publications.europa.eu/resource/authority/language/HUO","huo",,"HUO"
"http://publications.europa.eu/resource/authority/language/HUP","hup",,"HUP"
"http://publications.europa.eu/resource/authority/language/HUQ","huq",,"HUQ"
"http://publications.europa.eu/resource/authority/language/HUR","hur",,"HUR"
"http://publications.europa.eu/resource/authority/language/HUS","hus",,"HUS"
"http://publications.europa.eu/resource/authority/language/HUT","hut",,"HUT"
"http://publications.europa.eu/resource/authority/language/HUU","huu",,"HUU"
"http://publications.europa.eu/resource/authority/language/HUV","huv",,"HUV"
"http://publications.europa.eu/resource/authority/language/HUW","huw",,"HUW"
"http://publications.europa.eu/resource/authority/language/HUX","hux",,"HUX"
"http://publications.europa.eu/resource/authority/language/HUY","huy",,"HUY"
"http://publications.europa.eu/resource/authority/language/HUZ","huz",,"HUZ"
"http://publications.europa.eu/resource/authority/language/HVC","hvc",,"HVC"
"http://publications.europa.eu/resource/authority/language/HVE","hve",,"HVE"
"http://publications.europa.eu/resource/authority/language/HVK","hvk",,"HVK"
"http://publications.europa.eu/resource/authority/language/HVN","hvn",,"HVN"
"http://publications.europa.eu/resource/authority/language/HVV","hvv",,"HVV"
"http://publications.europa.eu/resource/authority/language/HWA","hwa",,"HWA"
"http://publications.europa.eu/resource/authority/language/HWC","hwc",,"HWC"
"http://publications.europa.eu/resource/authority/language/HWO","hwo",,"HWO"
"http://publications.europa.eu/resource/authority/language/HYA","hya",,"HYA"
"http://publications.europa.eu/resource/authority/language/IAI","iai",,"IAI"
"http://publications.europa.eu/resource/authority/language/IAN","ian",,"IAN"
"http://publications.europa.eu/resource/authority/language/IAP","iap",,"IAP"
"http://publications.europa.eu/resource/authority/language/IAR","iar",,"IAR"
"http://publications.europa.eu/resource/authority/language/IBA","iba",,"IBA"
"http://publications.europa.eu/resource/authority/language/IBB","ibb",,"IBB"
"http://publications.europa.eu/resource/authority/language/IBD","ibd",,"IBD"
"http://publications.europa.eu/resource/authority/language/IBE","ibe",,"IBE"
"http://publications.europa.eu/resource/authority/language/IBG","ibg",,"IBG"
"http://publications.europa.eu/resource/authority/language/IBI","ibi",,"IBI"
"http://publications.europa.eu/resource/authority/language/IBL","ibl",,"IBL"
"http://publications.europa.eu/resource/authority/language/IBM","ibm",,"IBM"
"http://publications.europa.eu/resource/authority/language/IBN","ibn",,"IBN"
"http://publications.europa.eu/resource/authority/language/IBR","ibr",,"IBR"
"http://publications.europa.eu/resource/authority/language/IBU","ibu",,"IBU"
"http://publications.europa.eu/resource/authority/language/IBY","iby",,"IBY"
"http://publications.europa.eu/resource/authority/language/ICA","ica",,"ICA"
"http://publications.europa.eu/resource/authority/language/ICH","ich",,"ICH"
"http://publications.europa.eu/resource/authority/language/ICL","icl",,"ICL"
"http://publications.europa.eu/resource/authority/language/ICR","icr",,"ICR"
"http://publications.europa.eu/resource/authority/language/IDA","ida",,"IDA"
"http://publications.europa.eu/resource/authority/language/IDB","idb",,"IDB"
"http://publications.europa.eu/resource/authority/language/IDC","idc",,"IDC"
"http://publications.europa.eu/resource/authority/language/IDD","idd",,"IDD"
"http://publications.europa.eu/resource/authority/language/IDE","ide",,"IDE"
"http://publications.europa.eu/resource/authority/language/IDI","idi",,"IDI"
"http://publications.europa.eu/resource/authority/language/IDO","io",,"IDO"
"http://publications.europa.eu/resource/authority/language/IDR","idr",,"IDR"
"http://publications.europa.eu/resource/authority/language/IDS","ids",,"IDS"
"http://publications.europa.eu/resource/authority/language/IDT","idt",,"IDT"
"http://publications.europa.eu/resource/authority/language/IDU","idu",,"IDU"
"http://publications.europa.eu/resource/authority/language/IFA","ifa",,"IFA"
"http://publications.europa.eu/resource/authority/language/IFB","ifb",,"IFB"
"http://publications.europa.eu/resource/authority/language/IFE","ife",,"IFE"
"http://publications.europa.eu/resource/authority/language/IFF","iff",,"IFF"
"http://publications.europa.eu/resource/authority/language/IFK","ifk",,"IFK"
"http://publications.europa.eu/resource/authority/language/IFM","ifm",,"IFM"
"http://publications.europa.eu/resource/authority/language/IFU","ifu",,"IFU"
"http://publications.europa.eu/resource/authority/language/IFY","ify",,"IFY"
"http://publications.europa.eu/resource/authority/language/IGB","igb",,"IGB"
"http://publications.europa.eu/resource/authority/language/IGE","ige",,"IGE"
"http://publications.europa.eu/resource/authority/language/IGG","igg",,"IGG"
"http://publications.europa.eu/resource/authority/language/IGL","igl",,"IGL"
"http://publications.europa.eu/resource/authority/language/IGM","igm",,"IGM"
"http://publications.europa.eu/resource/authority/language/IGN","ign",,"IGN"
"http://publications.europa.eu/resource/authority/language/IGO","igo",,"IGO"
"http://publications.europa.eu/resource/authority/language/IGS","igs",,"IGS"
"http://publications.europa.eu/resource/authority/language/IGW","igw",,"IGW"
"http://publications.europa.eu/resource/authority/language/IHB","ihb",,"IHB"
"http://publications.europa.eu/resource/authority/language/IHI","ihi",,"IHI"
"http://publications.europa.eu/resource/authority/language/IHP","ihp",,"IHP"
"http://publications.europa.eu/resource/authority/language/III","ii",,"III"
"http://publications.europa.eu/resource/authority/language/IJC","ijc",,"IJC"
"http://publications.europa.eu/resource/authority/language/IJE","ije",,"IJE"
"http://publications.europa.eu/resource/authority/language/IJJ","ijj",,"IJJ"
"http://publications.europa.eu/resource/authority/language/IJN","ijn",,"IJN"
"http://publications.europa.eu/resource/authority/language/IJO","ijo",,"IJO"
"http://publications.europa.eu/resource/authority/language/IJS","ijs",,"IJS"
"http://publications.europa.eu/resource/authority/language/IKE","ike",,"IKE"
"http://publications.europa.eu/resource/authority/language/IKI","iki",,"IKI"
"http://publications.europa.eu/resource/authority/language/IKK","ikk",,"IKK"
"http://publications.europa.eu/resource/authority/language/IKL","ikl",,"IKL"
"http://publications.europa.eu/resource/authority/language/IKO","iko",,"IKO"
"http://publications.europa.eu/resource/authority/language/IKP","ikp",,"IKP"
"http://publications.europa.eu/resource/authority/language/IKT","ikt",,"IKT"
"http://publications.europa.eu/resource/authority/language/IKU","iu",,"IKU"
"http://publications.europa.eu/resource/authority/language/IKV","ikv",,"IKV"
"http://publications.europa.eu/resource/authority/language/IKW","ikw",,"IKW"
"http://publications.europa.eu/resource/authority/language/IKX","ikx",,"IKX"
"http://publications.europa.eu/resource/authority/language/IKZ","ikz",,"IKZ"
"http://publications.europa.eu/resource/authority/language/ILA","ila",,"ILA"
"http://publications.europa.eu/resource/authority/language/ILB","ilb",,"ILB"
"http://publications.europa.eu/resource/authority/language/ILE","ie",,"ILE"
"http://publications.europa.eu/resource/authority/language/ILG","ilg",,"ILG"
"http://publications.europa.eu/resource/authority/language/ILI","ili",,"ILI"
"http://publications.europa.eu/resource/authority/language/ILK","ilk",,"ILK"
"http://publications.europa.eu/resource/authority/language/ILL","ill",,"ILL"
"http://publications.europa.eu/resource/authority/language/ILO","ilo",,"ILO"
"http://publications.europa.eu/resource/authority/language/ILS","ils",,"ILS"
"http://publications.europa.eu/resource/authority/language/ILU","ilu",,"ILU"
"http://publications.europa.eu/resource/authority/language/ILV","ilv",,"ILV"
"http://publications.europa.eu/resource/authority/language/ILW","ilw",,"ILW"
"http://publications.europa.eu/resource/authority/language/IMA","ima",,"IMA"
"http://publications.europa.eu/resource/authority/language/IME","ime",,"IME"
"http://publications.europa.eu/resource/authority/language/IMI","imi",,"IMI"
"http://publications.europa.eu/resource/authority/language/IML","iml",,"IML"
"http://publications.europa.eu/resource/authority/language/IMN","imn",,"IMN"
"http://publications.europa.eu/resource/authority/language/IMO","imo",,"IMO"
"http://publications.europa.eu/resource/authority/language/IMR","imr",,"IMR"
"http://publications.europa.eu/resource/authority/language/IMS","ims",,"IMS"
"http://publications.europa.eu/resource/authority/language/IMY","imy",,"IMY"
"http://publications.europa.eu/resource/authority/language/INA","ia",,"INA"
"http://publications.europa.eu/resource/authority/language/INB","inb",,"INB"
"http://publications.europa.eu/resource/authority/language/INC","inc",,"INC"
"http://publications.europa.eu/resource/authority/language/INE","ine",,"INE"
"http://publications.europa.eu/resource/authority/language/ING","ing",,"ING"
"http://publications.europa.eu/resource/authority/language/INH","inh",,"INH"
"http://publications.europa.eu/resource/authority/language/INJ","inj",,"INJ"
"http://publications.europa.eu/resource/authority/language/INL","inl",,"INL"
"http://publications.europa.eu/resource/authority/language/INM","inm",,"INM"
"http://publications.europa.eu/resource/authority/language/INN","inn",,"INN"
"http://publications.europa.eu/resource/authority/language/INO","ino",,"INO"
"http://publications.europa.eu/resource/authority/language/INP","inp",,"INP"
"http://publications.europa.eu/resource/authority/language/INS","ins",,"INS"
"http://publications.europa.eu/resource/authority/language/INT","int",,"INT"
"http://publications.europa.eu/resource/authority/language/INZ","inz",,"INZ"
"http://publications.europa.eu/resource/authority/language/IOR","ior",,"IOR"
"http://publications.europa.eu/resource/authority/language/IOU","iou",,"IOU"
"http://publications.europa.eu/resource/authority/language/IOW","iow",,"IOW"
"http://publications.europa.eu/resource/authority/language/IPI","ipi",,"IPI"
"http://publications.europa.eu/resource/authority/language/IPK","ik",,"IPK"
"http://publications.europa.eu/resource/authority/language/IPO","ipo",,"IPO"
"http://publications.europa.eu/resource/authority/language/IQU","iqu",,"IQU"
"http://publications.europa.eu/resource/authority/language/IRA","ira",,"IRA"
"http://publications.europa.eu/resource/authority/language/IRE","ire",,"IRE"
"http://publications.europa.eu/resource/authority/language/IRH","irh",,"IRH"
"http://publications.europa.eu/resource/authority/language/IRI","iri",,"IRI"
"http://publications.europa.eu/resource/authority/language/IRK","irk",,"IRK"
"http://publications.europa.eu/resource/authority/language/IRN","irn",,"IRN"
"http://publications.europa.eu/resource/authority/language/IRO","iro",,"IRO"
"http://publications.europa.eu/resource/authority/language/IRR","irr",,"IRR"
"http://publications.europa.eu/resource/authority/language/IRU","iru",,"IRU"
"http://publications.europa.eu/resource/authority/language/IRX","irx",,"IRX"
"http://publications.europa.eu/resource/authority/language/IRY","iry",,"IRY"
"http://publications.europa.eu/resource/authority/language/ISA","isa",,"ISA"
"http://publications.europa.eu/resource/authority/language/ISC","isc",,"ISC"
"http://publications.europa.eu/resource/authority/language/ISD","isd",,"ISD"
"http://publications.europa.eu/resource/authority/language/ISE","ise",,"ISE"
"http://publications.europa.eu/resource/authority/language/ISG","isg",,"ISG"
"http://publications.europa.eu/resource/authority/language/ISH","ish",,"ISH"
"http://publications.europa.eu/resource/authority/language/ISI","isi",,"ISI"
"http://publications.europa.eu/resource/authority/language/ISM","ism",,"ISM"
"http://publications.europa.eu/resource/authority/language/ISN","isn",,"ISN"
"http://publications.europa.eu/resource/authority/language/ISO","iso",,"ISO"
"http://publications.europa.eu/resource/authority/language/ISR","isr",,"ISR"
"http://publications.europa.eu/resource/authority/language/IST","ist",,"IST"
"http://publications.europa.eu/resource/authority/language/ISU","isu",,"ISU"
"http://publications.europa.eu/resource/authority/language/ITB","itb",,"ITB"
"http://publications.europa.eu/resource/authority/language/ITE","ite",,"ITE"
"http://publications.europa.eu/resource/authority/language/ITI","iti",,"ITI"
"http://publications.europa.eu/resource/authority/language/ITK","itk",,"ITK"
"http://publications.europa.eu/resource/authority/language/ITL","itl",,"ITL"
"http://publications.europa.eu/resource/authority/language/ITM","itm",,"ITM"
"http://publications.europa.eu/resource/authority/language/ITO","ito",,"ITO"
"http://publications.europa.eu/resource/authority/language/ITR","itr",,"ITR"
"http://publications.europa.eu/resource/authority/language/ITS","its",,"ITS"
"http://publications.europa.eu/resource/authority/language/ITT","itt",,"ITT"
"http://publications.europa.eu/resource/authority/language/ITV","itv",,"ITV"
"http://publications.europa.eu/resource/authority/language/ITW","itw",,"ITW"
"http://publications.europa.eu/resource/authority/language/ITX","itx",,"ITX"
"http://publications.europa.eu/resource/authority/language/ITY","ity",,"ITY"
"http://publications.europa.eu/resource/authority/language/ITZ","itz",,"ITZ"
"http://publications.europa.eu/resource/authority/language/IUM","ium",,"IUM"
